episode,total_reward,episode_length,actor_loss,critic_loss,time_taken,total_timesteps
130,9.910018,411,-0.012649966031312942,0.5295883148908616,86.2774715423584,53700
131,7.740018,323,-0.0003291988825367298,0.4953531138598919,70.59191155433655,54023
132,10.190015,442,-0.02064798113424331,0.5789118766784668,92.71623802185059,54465
133,9.110005,269,-0.027996561070904136,0.8945334404706955,57.839438676834106,54734
134,4.99,165,-0.009414089251500357,0.7621043175458908,37.12739562988281,54899
135,9.460005,289,-0.03879430301021784,0.4607430871576071,61.25807189941406,55188
136,17.910097,743,-0.015474462780791027,0.27394383400678635,153.65788912773132,55931
137,18.120098,658,-0.02614395224081818,0.8296467373768488,135.33311080932617,56589
138,9.880002,273,0.011041928012855352,0.7581496596336365,58.751243114471436,56862
139,3.6499977,168,-0.015240384370000016,1.9232311367988586,37.5356125831604,57030
140,9.680019,366,-0.014615086949197576,0.6150025948882103,77.56070518493652,57396
141,9.930015,336,-0.02398058495018631,0.599519831687212,73.00896096229553,57732
142,18.240108,763,-0.02099308959053208,0.3535350496570269,157.30541491508484,58495
143,9.72001,343,-0.0267549527954543,0.2604397363960743,71.79304838180542,58838
144,5.860006,265,0.03152679922059178,0.6168162681162357,56.772292613983154,59103
145,9.730011,524,-0.01971925285179168,0.4895069271326065,107.82770466804504,59627
146,4.460001,237,-0.019124368166173866,0.1747274413704872,53.639549255371094,59864
147,15.820064,780,-0.07075029786210507,0.24968200931325554,159.72355318069458,60644
148,9.840013,444,-0.018650243274169042,0.4413954809308052,93.91598725318909,61088
149,8.620014,311,-0.0017838724656030537,0.8642390564084053,66.4290783405304,61399
150,8.530019,381,-0.010550501081161201,0.26146642826497557,80.37468695640564,61780
151,5.110005,222,-0.024076072490136435,0.7208597928285598,49.91529297828674,62002
152,10.4000225,348,-0.0067846379708498715,1.2403894186019897,74.07579731941223,62350
153,15.300087,676,-0.03329464947261538,0.3446565960844358,140.5832076072693,63026
154,9.100011,286,-0.011452493153046816,0.688844908773899,61.51020073890686,63312
155,9.980006,297,-0.010369063331745565,0.6998120859265328,63.17011046409607,63609
156,5.440006,205,-0.01715562136412212,2.528051126003265,46.87262439727783,63814
157,24.340265,1143,-0.0062756395176984375,0.5910617315769195,232.74176144599915,64957
158,7.9700065,322,-0.03158555859699845,0.4054467402398586,68.00788903236389,65279
159,15.720063,668,-0.015326242948261399,0.4054221322139104,142.22135257720947,65947
160,5.6500015,173,-0.009571484295278498,0.5981642007827759,40.47974109649658,66120
161,10.190002,181,-0.013009443714602397,3.3530583024024962,41.906115770339966,66301
162,9.410008,259,-0.07942787320353091,0.9838193667121231,56.11911416053772,66560
163,15.940081,565,-0.017032770455504456,0.35691397388776147,117.84471988677979,67125
164,10.7900095,267,-0.0498483213596046,0.6388474263250827,58.415245056152344,67392
165,8.500004,197,-0.012855537303281372,0.8496266543865204,44.886982917785645,67589
166,16.390059,530,-0.01842576158232987,0.9540767252445221,111.89802813529968,68119
167,10.030022,334,-0.01508669021714013,0.6265161775052548,71.17387843132019,68453
168,16.650095,615,-0.013694089864535876,0.34157601495583856,126.83267521858215,69068
169,15.080076,543,-0.02961214599975695,0.8347871720790863,111.8278534412384,69611
170,9.790006,239,-0.01152847752764874,1.38577299118042,52.57125473022461,69850
171,18.520088,745,-0.021941881378491717,0.1849545194456975,154.58202743530273,70595
172,9.980022,348,-0.020996072655543686,0.7166881710290909,73.90658640861511,70943
173,16.920069,647,-0.013394361392905313,0.3538851886987686,133.95567893981934,71590
174,16.50009,692,-0.024505408821278253,0.2761590366562207,141.85771226882935,72282
175,15.000064,581,-0.029004524221333365,0.46412135958671563,128.86963772773743,72863
176,10.140016,336,-0.02471921235555783,0.7758655086159706,81.70092964172363,73199
177,30.59024,1012,-0.008747870393563062,0.6248006701469422,232.35557961463928,74211
178,17.360102,720,-0.00908972510175469,0.5285969917972884,166.59163236618042,74931
179,13.150082,571,-0.02505992791460206,0.740448589126269,133.69281721115112,75502
180,22.720066,825,-0.01980302280280739,0.4975225176662207,190.83904552459717,76327
181,20.54013,773,0.0018204849329777062,0.7272832897957414,179.77077078819275,773
182,78.15016,2000,-0.029457731592992788,1.7415404051542283,469.45331931114197,2773
183,4.0799985,156,-0.014557809685655343,5.9424865484237674,40.54008364677429,2929
184,3.2799983,111,-0.02138397089244499,4.019041800498963,30.130704879760742,3040
185,16.55006,551,0.004139234730973839,1.1961081047852835,132.3876953125,3591
186,9.510004,239,-0.009678673534349657,1.0253757297992707,61.93122625350952,3830
187,4.740002,180,-0.009577069141798589,0.884018537402153,46.42981219291687,4010
188,10.950016,372,-0.01521774138091132,0.3838098645210266,91.50445127487183,4382
189,32.990215,1132,-0.014348386507481336,0.5485812255740166,269.0790276527405,5514
190,10.150007,201,-0.01267104308435547,2.036087357997894,51.04507613182068,5715
191,8.880021,250,-0.010412225609517201,1.5660347759723663,65.12758231163025,5965
192,9.25001,258,-0.07168017074000091,0.8761602819897234,64.78980374336243,6223
193,23.150099,817,-0.014907046558801085,0.5152405671775341,197.66606903076172,7040
194,9.190008,266,-0.027419438841752707,0.5027407813817263,66.44360303878784,7306
195,19.90015,858,-0.012098978331778198,0.2171752629801631,205.96543097496033,8164
196,9.490015,337,-0.01706123425392434,0.34749967604875565,85.00847911834717,8501
197,9.380009,314,-0.027994676341768353,0.40020942091941836,80.25472950935364,8815
198,9.270019,315,-0.004919872619211674,0.4788097232580185,79.86808586120605,9130
199,11.200018,326,-0.03648305255919695,0.4512847542762756,80.9009382724762,9456
200,16.340033,498,-0.015814740204950793,0.8929271265864372,121.93293237686157,9954
201,9.470008,301,-0.017029614234343172,0.5624830052256584,77.11932921409607,10255
202,9.74001,272,-0.015096864523366093,0.46411004662513733,67.78525424003601,10527
203,16.780083,638,-0.014732301537878809,0.2851759841044744,153.6931893825531,11165
204,5.640001,207,-0.014628707352381198,0.43816958367824554,52.47438359260559,11372
205,16.24009,602,-0.023194615830046436,0.8265518734852473,141.53785300254822,11974
206,15.420073,637,-0.01291569615714252,0.33826056818167366,152.10507988929749,12611
207,9.660017,359,-0.009729839600095148,0.28251806162297727,87.51872491836548,12970
208,2.739998,138,-0.021821360922405032,0.7815963417291641,36.03194236755371,13108
209,7.2100043,262,-0.04678055145777762,1.3321385838091373,65.40078592300415,13370
210,19.730131,716,-0.009680534984606007,0.5430021976431211,169.27432250976562,14086
211,8.490014,288,0.00808944336604327,0.583995371311903,73.18242979049683,14374
212,10.12001,301,-0.015741992120456415,0.46127529367804526,74.1469714641571,14675
213,9.990017,383,-0.003970038995612412,0.43037430942058563,92.27558040618896,15058
214,18.240067,575,-0.014329961043161648,0.47934989730517075,137.87901163101196,15633
215,9.040013,274,-0.024608933867421003,0.6188676312565804,67.5141191482544,15907
216,4.009997,157,-0.017117369515898418,0.7129113838076592,41.67982721328735,16064
217,10.110014,319,-0.017980767250992357,0.6912785977125168,78.52547335624695,16383
218,17.560102,720,-0.02285642984788865,0.47691210756699237,171.4129183292389,17103
219,10.350022,466,-0.018172987550497056,0.35658903419971466,113.12674856185913,17569
220,5.940008,212,-0.021734653880604426,0.7708789080381393,53.29564380645752,17781
221,15.310039,568,-0.019638118178894125,0.5058542599280674,138.0169677734375,18349
222,6.670006,211,-0.024988221006757173,0.945256569981575,53.57520818710327,18560
223,8.830007,238,-0.0049909893540222685,0.6385728985071182,59.313817501068115,18798
224,9.490004,248,-0.009288143858242216,0.6492792665958405,61.35802984237671,19046
225,15.580078,656,-0.022342046406508116,0.2906263433396816,156.64318442344666,19702
226,17.770092,686,-0.013262940912197032,0.5377988333503406,164.15690875053406,20388
227,16.230091,718,-0.016491705679800364,0.309332933028539,170.95602989196777,21106
228,11.280032,473,-0.015680780168622732,0.3359945110976696,114.2644624710083,21579
229,23.380165,714,-0.01288008002835947,0.9678976515928905,170.17107915878296,22293
230,3.5199976,168,-0.025947472046218147,1.3623255431652068,42.96305775642395,22461
231,15.700063,616,-0.01261841814654569,0.24983272825678188,148.7052035331726,23077
232,16.85007,630,-0.01080264806126555,0.45740059316158294,151.23265719413757,23707
233,11.490065,445,-0.025553614308591932,0.7631291881203651,108.59268593788147,24152
234,10.430019,414,-0.01797998570255004,0.5722175091505051,100.32447648048401,24566
235,11.18,406,-0.009686363342916593,0.618110990524292,98.20887660980225,24972
236,16.860065,548,0.001200295418190459,0.49393559371431667,133.0614414215088,25520
237,4.249998,200,-0.012453137872420684,3.7468281388282776,50.59381866455078,25720
238,8.030006,284,-0.005098187313706148,0.8365281410515308,72.68115186691284,26004
239,17.110094,692,-0.007985272693137327,0.2518480447431406,159.36936831474304,26696
240,9.730023,306,-0.013634127599652856,0.5475576169788837,71.2963297367096,27002
241,32.100414,1496,-0.010928178948233835,0.27868886912862456,332.76891350746155,28498
242,19.410084,583,-0.020942541848247252,1.0349489957094193,132.1763677597046,29081
243,14.640091,719,-0.011163435410708189,0.7035673658053081,161.20059156417847,29800
244,15.13004,673,-0.01469843533510963,0.32542719443639123,151.66163778305054,30473
245,2.419999,97,-0.006087081531751792,0.6464961990714073,25.31250262260437,30570
246,30.300362,1237,-0.017701928346359638,0.4763412311673165,275.1055145263672,31807
247,9.820018,356,-0.006709718197816983,0.3299678474664688,82.60729002952576,32163
248,6.2000036,276,-0.005107491742819548,0.16741282399743795,65.07730007171631,32439
249,3.7699976,165,-0.010267025761458016,0.2603974610567093,40.897932052612305,32604
250,22.71019,759,-0.011194764000053207,1.3286205788453418,170.78800702095032,33363
251,14.510064,522,-0.03163386133189003,1.184487374126911,119.80274224281311,33885
252,10.910021,385,-0.01847812692867592,0.7438919439911842,87.52026176452637,34270
253,15.400094,642,-0.011973423169062395,0.15596938865880172,145.28881287574768,34912
254,3.5699973,136,-0.015683661167071584,1.0537679582834243,33.59730124473572,35048
255,7.9000063,247,-0.009419711909670702,0.6019129395484925,58.25947403907776,35295
256,9.350032,339,-0.00961442629341036,0.4045044519007206,80.78505802154541,35634
257,7.8400054,195,-0.008991624490486272,0.993584206700325,46.86869978904724,35829
258,2.9799984,119,-0.016469423599792067,1.3171311974525453,30.15392017364502,35948
259,14.700065,543,-0.006807536119595172,1.0353772401809693,122.87117052078247,36491
260,15.2301035,678,-0.01668120571412146,0.22844266369938845,155.88198924064636,37169
261,11.51001,364,-0.007968975638505071,0.5946682296693325,86.38756966590881,37533
262,16.310068,642,-0.02496415670805921,0.1604305656005939,145.3420488834381,38175
263,16.02011,688,-0.02283365602294604,0.23050968845685324,159.54836416244507,38863
264,17.01007,644,-0.023955078153327727,0.3819774672389031,146.14003539085388,39507
265,16.690071,626,-0.012321902020873191,0.23598215654492374,142.0142002105713,40133
266,14.120067,622,-0.018099650135263802,0.18349825466672579,142.18814849853516,40755
267,10.590014,309,-0.019635450397618114,1.5836269348859786,72.25247359275818,41064
268,9.850027,450,-0.012573900088318624,0.3398128354921937,103.32396483421326,41514
269,9.410015,311,-0.027942099096253514,0.8865228712558746,72.56419134140015,41825
270,4.710001,190,-0.015502411541223182,2.0806164264678957,45.701252698898315,42015
271,9.85001,252,-0.010304924432640482,1.0050664693117142,61.95111918449402,42267
272,9.870012,280,-0.009160207421518862,0.4810060225427151,65.8884117603302,42547
273,17.320055,530,-0.021943266577242566,1.0029092594981193,121.05802941322327,43077
274,18.710135,788,-0.009084488197549945,0.3220493381842971,177.24968934059143,43865
275,4.3799996,191,-0.01249915643097499,0.5646928444504737,46.01460671424866,44056
276,16.260092,649,-0.01737382528372109,1.0112698704004288,148.55178904533386,44705
277,7.340006,257,0.08723149641882628,0.30242840218029415,60.85533285140991,44962
278,5.520004,291,-0.014628749288385734,0.47908924110233786,67.5277967453003,45253
279,9.520013,316,-0.013224185584113002,0.6746512942016125,73.99652290344238,45569
280,43.990257,1716,-0.002361193899456079,0.6242332586220333,380.0002648830414,47285
281,9.230006,236,-0.009486664107520238,0.6902297347784042,58.054738998413086,47521
282,16.320086,673,-0.013064072110379734,0.30870729039112726,152.12449741363525,48194
283,15.730077,796,-0.009048983853426762,0.20873095858842133,178.78800439834595,48990
284,10.030004,312,0.010278140427544713,0.8105050891637802,72.99441742897034,49302
285,22.92012,823,-0.005030713119776919,0.6976064004004001,184.5970423221588,50125
286,17.01008,684,-0.012063100262942801,0.3891546703875065,155.4059042930603,50809
287,18.060123,957,-0.015473365521756932,0.1655827235430479,214.9976077079773,51766
288,10.290019,308,-0.0034636855707503855,0.9325360864400863,72.007976770401,52074
289,17.14009,738,-0.013956113761135685,0.22668757388989133,166.79280400276184,52812
290,8.040012,339,-0.024223594926297665,0.5303645677864551,78.33360409736633,53151
291,9.840002,217,-0.007049036124766417,1.78213991522789,54.385666370391846,53368
292,10.0800085,322,0.001587805850431323,0.8312139704823494,75.28485083580017,53690
293,9.330006,349,-0.009283637441694737,0.3890279971063137,81.07928109169006,54039
294,15.820035,641,-0.02137115695125734,0.10624051180978615,146.85229086875916,54680
295,17.510126,820,-0.020808410106110387,0.13769346969202162,186.5589439868927,55500
296,8.200014,313,-0.026528670481638983,0.798398157954216,75.55120539665222,55813
297,15.620075,634,-0.00893669226206839,0.4404445668061574,146.22006630897522,56447
298,9.6300125,349,-0.018850759696215393,0.334693343937397,81.12805652618408,56796
299,16.710058,682,-0.01780691772388915,0.26437781925002735,153.73728609085083,57478
300,28.100113,766,-0.014653481915593148,1.1259910037120184,173.20164704322815,58244
301,16.090038,630,-0.013002530368612496,0.492240930100282,144.57321190834045,58874
302,10.790003,257,-0.11790722461882978,1.120518096536398,61.762486696243286,59131
303,10.680022,429,-0.02932452823733911,1.2036179319024085,98.30060601234436,59560
304,11.180029,392,-0.018767034357006197,0.5483901374042034,91.1928403377533,59952
305,9.800007,247,-0.005996378302865324,0.8909425914287568,58.797900915145874,60199
306,15.070026,414,-0.00929441820444481,2.0791247457265856,98.05852675437927,60613
307,10.020011,266,-0.0069677297491580244,0.6059240236878395,62.84878396987915,60879
308,10.100012,282,0.0370930798817426,0.39945843294262884,66.3733651638031,61161
309,5.620002,180,-0.005853149649459111,0.7195792347192764,43.98631453514099,61341
310,19.31012,806,-0.0143536972682341,0.8449943531304598,180.86747860908508,62147
311,16.020027,597,-0.023296895002325374,0.3076976925134659,137.12183332443237,62744
312,15.680082,653,-0.018448744465907416,0.5627115840713184,147.5942361354828,63397
313,16.240065,700,-0.01857737307048713,0.23305551211039227,157.8512909412384,64097
314,24.030146,812,-0.02299295471748337,0.7806365571916103,183.74754905700684,64909
315,9.220016,455,-0.01651817512465641,1.0056409507989883,103.83158922195435,65364
316,15.960078,587,-0.02046421227666239,0.44110113307833665,134.89854741096497,65951
317,7.0600076,324,-0.016286176815629005,0.26828964296728375,75.00730729103088,66275
318,16.820059,610,-0.028372534217002494,0.36312682752807934,138.80934476852417,66885
319,33.03018,1132,0.004445373192429542,0.9193444871902466,252.7697455883026,68017
320,9.390007,253,-0.010064670102525496,0.5538089752197266,59.921658754348755,68270
321,15.380057,544,-0.00879131828745206,0.6977451379100481,126.25197100639343,68814
322,14.92008,677,-0.017677673557773232,0.29022699917356176,153.65407705307007,69491
323,9.300003,210,-0.012340568808916253,1.1252696245908738,49.83479928970337,69701
324,14.960053,564,-0.0051457204235096764,0.1962792731821537,128.86368799209595,70265
325,10.7800255,366,-0.02135145883075893,0.689128965139389,83.8380229473114,70631
326,16.190073,667,-0.017861185137492915,0.3089827217161655,151.50320768356323,71298
327,15.170052,493,-0.01612119996570982,0.7774035587906838,112.15724992752075,71791
328,16.170046,552,-0.0211546648448954,0.41682661076386773,124.82907366752625,72343
329,9.5,184,-0.012189314997775248,0.9622155159711838,44.378320932388306,72527
330,15.280086,603,-0.011263725239162645,0.3322268242637316,135.03856086730957,73130
331,16.850084,681,-0.018126027852607272,0.2337726342181365,154.3341851234436,73811
332,14.740121,694,-0.002404021398009112,0.4162182994186878,158.5151698589325,74505
333,9.580012,250,-0.010164273400418455,0.655244979262352,61.74905061721802,74755
334,11.140021,412,-0.014621576515492053,0.6474539674818516,94.80743265151978,75167
335,8.520018,268,-0.07671595560386776,0.618689589947462,62.96452736854553,75435
336,10.130013,293,0.014311637252103538,0.5085774287581444,70.30203342437744,75728
337,17.90008,617,-0.029183152650269523,0.5588003968199095,139.4698634147644,76345
338,11.0000105,292,-0.01662814418086782,0.28686493188142775,67.58835434913635,76637
339,17.80009,698,-0.02025827265655001,0.29032532349228857,157.16951036453247,77335
340,8.810013,293,-0.02114099336322397,0.35607130005955695,67.8509840965271,77628
341,9.640013,301,0.01492861227307003,0.5280124031007289,72.24173355102539,77929
342,16.790085,656,-0.013142806539932887,0.28963423321644466,146.63654613494873,78585
343,9.140004,278,-0.0007139833411201835,0.4196987319737673,64.94369959831238,78863
344,15.37005,564,-0.012594512058421969,0.2981405933698019,127.08797430992126,79427
345,14.700082,541,-0.037474686698988076,0.3167097153762976,122.28560709953308,79968
346,15.020061,553,-0.010022146716558687,0.3331989193956057,126.90936923027039,80521
347,9.680003,224,-0.012226562345001213,0.6175415337085723,52.84898042678833,80745
348,10.620012,319,-0.019223613443318754,0.5061263471841813,74.139080286026,81064
349,6.1000037,159,-0.021654474875983355,0.38851006627082824,38.68088483810425,81223
350,8.6400175,293,-0.02730278082890436,0.5837137654423714,68.4075493812561,81516
351,15.1700535,489,-0.010395681561203674,0.44092638343572615,112.29383254051208,82005
352,10.360007,260,-0.021220437600277364,0.592450401559472,60.77745175361633,82265
353,9.860005,217,-0.011302606329216758,0.6988687336444854,52.02689075469971,82482
354,16.690104,780,-0.0457397425583622,0.2939390019513667,174.84918427467346,83262
355,10.050013,331,-0.009804670128505676,0.18224761802703143,76.75110936164856,83593
356,9.100006,200,-0.010314289328118332,0.9601248562335968,49.53053092956543,83793
