episode,total_reward,episode_length,actor_loss,critic_loss,covariance_value,time_taken,total_timesteps
141,1.0099999,81,2.0999724864959717,0.0004865620576310903,0.2332,29.73046064376831,3321
142,1.0299999,81,0.4791838526725769,0.00035420397762209177,0.23308,29.400256872177124,3402
143,1.14,81,8.994422912597656,0.0002935381489805877,0.23296,28.868447303771973,3483
144,1.2599999,81,1.4881925582885742,0.0007001438643783331,0.23284,28.728424072265625,3564
145,1.1,81,0.34695741534233093,0.00038961044629104435,0.23272,28.617379903793335,3645
146,1.2099999,81,6.930022239685059,0.00047429476398974657,0.2326,29.826828002929688,3726
147,1.2799999,81,2.186380386352539,0.0007481147185899317,0.23248,29.857868909835815,3807
148,1.1899999,81,1.2405197620391846,0.0005438863881863654,0.23236,28.631866931915283,3888
149,1.1699998,81,0.4088568091392517,0.00028784124879166484,0.23224,28.996734857559204,3969
150,1.1799998,81,15.441289901733398,0.00036245479714125395,0.23212,28.37355351448059,4050
151,14.800002,234,0.6550002694129944,1.1093635559082031,0.232,75.92225885391235,234
152,1.0899999,81,1.8829598426818848,0.033499009907245636,0.23188,27.14938521385193,315
153,1.18,81,0.6994656920433044,0.02646353840827942,0.23176,27.242737293243408,396
154,1.1,81,0.6929868459701538,0.018125180155038834,0.23164,30.71662211418152,477
155,1.11,81,0.38249853253364563,0.014497477561235428,0.23152,31.39701199531555,558
156,1.07,81,0.6337013840675354,0.010671724565327168,0.2314,32.08582019805908,639
157,1.2499998,81,2.930490493774414,0.011739137582480907,0.23127999999999999,31.803560733795166,720
158,1.04,81,1.4344491958618164,0.011543749831616879,0.23116,30.70509433746338,801
159,1.2499998,81,0.8820573091506958,0.011476549319922924,0.23104,30.902912855148315,882
160,1.18,81,0.4038858413696289,0.006138162687420845,0.23092000000000001,30.61593008041382,963
161,1.0400001,81,2.528970718383789,0.0029849631246179342,0.2308,31.795616388320923,1044
162,1.15,81,0.7667617201805115,0.004051631782203913,0.23068,31.43023991584778,1125
163,1.0499998,81,0.3414995074272156,0.006651123519986868,0.23056,30.88944411277771,1206
164,1.2199999,81,1.5345873832702637,0.0046899085864424706,0.23044,30.407896518707275,1287
165,1.3099997,81,6.309187412261963,0.0064626350067555904,0.23032,30.56649947166443,1368
166,1.08,81,212.47344970703125,0.0021506992634385824,0.2302,31.688190698623657,1449
167,1.18,81,0.3392244875431061,0.003315414534881711,0.23008,31.577850580215454,1530
168,1.0999999,81,2.9657795429229736,0.0014756894670426846,0.22996,30.380563259124756,1611
169,1.0199997,81,1.0306957960128784,0.0013989576837047935,0.22984,29.286568641662598,1692
170,1.2999998,81,0.8568375110626221,0.004338033962994814,0.22972,27.566133499145508,1773
171,1.2699999,81,0.34457826614379883,0.0028376977425068617,0.2296,29.66083264350891,1854
172,1.3699998,81,0.6224729418754578,0.005588644649833441,0.22948,30.06875777244568,1935
173,1.18,81,0.8374041318893433,0.0011166721815243363,0.22936,29.235403537750244,2016
174,1.2099999,81,0.804362952709198,0.0013032973511144519,0.22924,29.241942882537842,2097
175,1.14,81,0.41820958256721497,0.0016650417819619179,0.22912,29.342185974121094,2178
176,1.0799998,81,0.7015748023986816,0.00101889343932271,0.229,30.54832649230957,2259
177,1.2499998,81,0.8115615844726562,0.0020208635833114386,0.22888,31.490772247314453,2340
178,1.3699998,81,0.9002262949943542,0.0018736810889095068,0.22876,31.024786472320557,2421
179,1.17,81,0.41618970036506653,0.001142962952144444,0.22864,35.109596490859985,2502
180,1.07,81,0.5949651598930359,0.0009582454804331064,0.22852,31.18747115135193,2583
181,1.1599998,81,1.1563920974731445,0.0008082707063294947,0.2284,31.346620559692383,2664
182,1.14,81,0.6602450013160706,0.00039593048859387636,0.22828,33.01672577857971,2745
183,1.3999997,81,1.435407280921936,0.005091147497296333,0.22816,31.61463499069214,2826
184,1.1,81,2.085419178009033,0.0006544836796820164,0.22804,31.043023824691772,2907
185,1.05,81,0.4267936944961548,0.0007199274259619415,0.22792,31.867048025131226,2988
186,1.2299999,81,3.6209793090820312,0.13748465478420258,0.2278,46.848467111587524,3069
187,1.1999998,81,0.7479704022407532,0.001275570597499609,0.22768,32.184916734695435,3150
188,1.0799999,81,1.780064582824707,0.0007925144163891673,0.22756,32.67037582397461,3231
189,1.2199999,81,0.9170012474060059,0.0013228835305199027,0.22744,31.454363584518433,3312
190,1.13,81,1.1591461896896362,0.0007747373310849071,0.22732,31.10097622871399,3393
191,1.12,81,0.5627530217170715,0.0005513330106623471,0.2272,32.60509729385376,3474
192,0.8999998,81,1.231031060218811,0.0005682761548087001,0.22708,32.87098741531372,3555
193,1.17,81,5.239602565765381,0.000762632698751986,0.22696,31.804877758026123,3636
194,1.2299999,81,2.3846182823181152,0.0005433530895970762,0.22683999999999999,31.487078428268433,3717
195,1.2799997,81,5.474617958068848,0.0011431177845224738,0.22672,31.35836100578308,3798
196,1.15,81,0.8648056983947754,0.0008199522271752357,0.2266,33.07519578933716,3879
197,1.3299997,81,1.443080186843872,0.0016212102491408587,0.22648000000000001,32.93563723564148,3960
198,1.15,81,1.004831314086914,0.00035258603747934103,0.22636,31.271093368530273,4041
199,1.3099998,81,4.820082664489746,0.0009416612447239459,0.22624,31.282259225845337,4122
200,1.14,81,7.184041976928711,0.00041114777559414506,0.22612,31.401591300964355,4203
201,1.0900002,81,0.8623875975608826,0.0003822420840151608,0.226,32.732144355773926,4284
202,1.2099998,81,1.7183120250701904,0.000771115708630532,0.22588,32.70382118225098,4365
203,1.1400001,81,5.39995002746582,0.0007439574110321701,0.22576,31.231337308883667,4446
204,1.3099997,81,0.6125503182411194,0.0012389528565108776,0.22564,31.427430152893066,4527
205,1.0300001,81,3.323869466781616,0.0004980536759831011,0.22552,31.44595718383789,4608
206,1.3099997,81,4.423192024230957,0.000645021500531584,0.2254,32.91513013839722,4689
207,0.9999998,81,1.4596784114837646,0.0005042154807597399,0.22528,32.84185767173767,4770
208,1.0599998,81,0.9481803774833679,0.0005784631939604878,0.22516,31.57708430290222,4851
209,1.0600001,81,2.7097795009613037,0.0004619285464286804,0.22504,31.192076921463013,4932
210,1.2799997,81,0.8221675753593445,0.0007071218569763005,0.22492,31.10030245780945,5013
211,0.9999998,81,1.6667834520339966,0.0006799391703680158,0.2248,32.146093130111694,5094
212,1.12,81,0.7018163204193115,0.0007763439789414406,0.22468,33.12642312049866,5175
213,1.17,81,0.5473233461380005,0.0008671433897688985,0.22456,31.428809881210327,5256
214,0.9999998,81,1.2261015176773071,0.0005315542221069336,0.22444,31.232813119888306,5337
215,1.2399998,81,2.634615659713745,0.0005919502000324428,0.22432,31.25095820426941,5418
216,1.09,81,1.7913999557495117,0.0004953285097144544,0.2242,33.38870668411255,5499
217,1.1999999,81,1.5548312664031982,0.0005694145220331848,0.22408,32.40314221382141,5580
218,1.18,81,0.2933773994445801,0.0007917871698737144,0.22396,31.534640789031982,5661
219,1.3399998,81,0.7376478910446167,0.0009831904899328947,0.22384,30.96392273902893,5742
220,1.2599998,81,0.38570907711982727,0.0004854950529988855,0.22372,31.113720417022705,5823
221,1.11,81,1.6534919738769531,0.0005283218924887478,0.2236,33.113463401794434,5904
222,1.2299998,81,1.823555827140808,0.0010032695718109608,0.22348,32.63116145133972,5985
223,1.03,81,0.36500927805900574,0.00038728321669623256,0.22336,32.19026589393616,6066
224,1.14,81,0.679989755153656,0.0005185918416827917,0.22324,31.326088905334473,6147
225,1.2499999,81,1.2627935409545898,0.0004403110942803323,0.22311999999999999,31.303037643432617,6228
226,1.2399998,81,0.30172234773635864,0.00053787900833413,0.223,32.65846133232117,6309
227,1.2499998,81,0.15677472949028015,0.0004932122537866235,0.22288,32.953532457351685,6390
228,1.2699997,81,0.44605353474617004,0.0008716822485439479,0.22276,31.387078762054443,6471
229,1.2599999,81,0.9102190732955933,0.0006396305398084223,0.22264,31.041404724121094,6552
230,1.2099999,81,0.6619948148727417,0.0009217034094035625,0.22252,31.400519847869873,6633
231,1.11,81,0.6684526205062866,0.0005470233736559749,0.2224,32.78492617607117,6714
232,1.2599999,81,1.7398922443389893,0.0008066392038017511,0.22228,33.0184166431427,6795
233,1.09,81,0.5366407036781311,0.0004383084597066045,0.22216,31.16889524459839,6876
234,1.1899998,81,1.2471387386322021,0.00045079176197759807,0.22204,31.387883186340332,6957
235,1.1099999,81,0.7550113201141357,0.0003365471784491092,0.22192,30.811142683029175,7038
236,1.14,81,0.4652218222618103,0.0004055434837937355,0.2218,33.34751582145691,7119
237,1.08,81,1.3395992517471313,0.0007723717135377228,0.22168,32.67268919944763,7200
238,1.2199999,81,7.4116740226745605,0.0003954865678679198,0.22156,31.675018072128296,7281
239,0.99999994,81,1.7387685775756836,0.000492400664370507,0.22144,31.293386697769165,7362
240,1.0100001,81,1.776693344116211,0.00035810592817142606,0.22132000000000002,31.496033430099487,7443
241,1.1099999,81,0.7110490202903748,0.0004231584316585213,0.2212,32.85222911834717,7524
242,1.06,81,1.283455729484558,0.0004111644229851663,0.22108,32.71052932739258,7605
243,1.14,81,0.9532849192619324,0.0005062640993855894,0.22096,31.090184688568115,7686
244,0.97999984,81,6.748054504394531,0.000440108182374388,0.22084,31.393252849578857,7767
245,1.1999999,81,2.829786539077759,0.0005511361523531377,0.22072,31.26746153831482,7848
246,1.18,81,0.2684190273284912,0.00048664011410437524,0.2206,33.040918827056885,7929
247,1.17,81,9.438190460205078,0.00024117418797686696,0.22048,32.99984550476074,8010
248,1.05,81,0.7922515869140625,0.0005909322062507272,0.22036,31.165124654769897,8091
249,1.3499998,81,0.3596809506416321,0.0007945383549667895,0.22024,31.265332221984863,8172
250,0.9899999,81,2.8989672660827637,0.0004606693109963089,0.22012,31.28604745864868,8253
251,1.0600001,81,1.4926165342330933,0.0007840999169275165,0.22,32.75640821456909,8334
252,1.1099999,81,1.1345007419586182,0.0006516440189443529,0.21988,32.99520826339722,8415
253,1.08,81,3.7739758491516113,0.0001823898928705603,0.21976,31.846933126449585,8496
254,1.2299999,81,0.7484029531478882,0.0005638767033815384,0.21964,31.433106422424316,8577
255,1.17,81,0.828845739364624,0.0002527901961002499,0.21952,31.60808491706848,8658
256,1.2499999,81,3.913670063018799,0.0003487625508569181,0.2194,32.707791328430176,8739
257,1.0699999,81,0.8115859627723694,0.0004887533723376691,0.21928,32.8688325881958,8820
258,1.17,81,0.6260235905647278,0.0004849798569921404,0.21916,30.847323656082153,8901
259,1.14,81,0.3436359465122223,0.00035385272349230945,0.21904,31.16599726676941,8982
260,1.1699998,81,1.1647956371307373,0.0004976487252861261,0.21892,31.236845016479492,9063
261,1.2099999,81,1.996204137802124,0.000301659427350387,0.2188,33.03552031517029,9144
262,1.0899997,81,2.211749315261841,0.0007686936878599226,0.21867999999999999,32.86484098434448,9225
263,1.0799998,81,0.5803143382072449,0.0006215978064574301,0.21856,31.18629813194275,9306
264,0.9899998,81,1.1022613048553467,0.0002739101473707706,0.21844,31.32245373725891,9387
265,1.2899997,81,1.0462666749954224,0.0007076836773194373,0.21832000000000001,30.87419867515564,9468
266,1.15,81,2.962407350540161,0.0004044371598865837,0.2182,32.54700541496277,9549
267,1.12,81,0.33359819650650024,0.00031883575138635933,0.21808,32.879082679748535,9630
268,1.17,81,4.077883243560791,0.0005681341863237321,0.21796,33.671738624572754,9711
269,1.2699997,81,1.5551910400390625,0.00044176718802191317,0.21784,32.507776737213135,9792
270,1.15,81,0.6742547750473022,0.0002681017795111984,0.21772,31.485180139541626,9873
271,1.0500001,81,0.593133270740509,0.0004445429367478937,0.21760000000000002,33.792020320892334,9954
272,1.0399998,81,0.8838003873825073,0.0004036219615954906,0.21748,34.4068808555603,10035
273,1.2299998,81,0.850782036781311,0.0005237937439233065,0.21736,33.13772130012512,10116
274,1.2199998,81,0.2994157671928406,0.000287171482341364,0.21724,33.20427751541138,10197
275,1.09,81,2.869767189025879,0.00030873328796587884,0.21712,32.90404486656189,10278
276,1.1,81,1.7110202312469482,0.0003932286344934255,0.217,33.37558841705322,10359
277,1.0099999,81,1.3986186981201172,0.0002797612687572837,0.21688,32.76123523712158,10440
278,1.2099999,81,0.8225492238998413,0.0006078436272218823,0.21676,31.298027515411377,10521
279,1.2899998,81,2.561497926712036,0.00041626597521826625,0.21664,31.2400119304657,10602
280,1.2599999,81,0.9746338725090027,0.0003183737862855196,0.21652,30.987883806228638,10683
281,1.18,81,1.3742809295654297,0.00029880687361583114,0.21639999999999998,32.89565062522888,10764
282,1.16,81,0.4702757000923157,0.0002941044222097844,0.21628,32.80307674407959,10845
283,1.1,81,25.781936645507812,0.0002871021570172161,0.21616000000000002,31.649734258651733,10926
284,1.04,81,0.47284582257270813,0.0006764121353626251,0.21604,31.184433221817017,11007
285,1.09,81,1.3341225385665894,0.0003689077857416123,0.21592,31.245410680770874,11088
286,1.1099999,81,0.6944260597229004,0.00045675798901356757,0.2158,32.97483515739441,11169
287,1.2499999,81,1.6177380084991455,0.0005206041387282312,0.21568,32.92223811149597,11250
288,1.0600001,81,12.879643440246582,0.00017405625840183347,0.21556,31.196325302124023,11331
289,1.04,81,2.221806764602661,0.00028672083863057196,0.21544000000000002,31.01785683631897,11412
290,1.2199999,81,0.6914567351341248,0.0003771247575059533,0.21532,31.232557773590088,11493
291,1.2899998,81,2.561678647994995,0.0007348075159825385,0.2152,32.45785903930664,11574
292,1.2099998,81,0.8884238004684448,0.0006076222634874284,0.21508,33.16438961029053,11655
293,1.18,81,0.27643367648124695,0.00034225822309963405,0.21496,31.38259506225586,11736
294,1.0600001,81,0.5508744120597839,0.0003766519657801837,0.21484,31.711538314819336,11817
295,1.1999999,81,6.053925037384033,0.00047936124610714614,0.21472,31.38908076286316,11898
296,1.2399999,81,0.6545612215995789,0.00031385483453050256,0.2146,33.143123388290405,11979
297,1.0499998,81,2.6332285404205322,0.000309295515762642,0.21448,32.64971852302551,12060
298,1.0199999,81,0.6313177347183228,0.00027836047229357064,0.21436,31.236133337020874,12141
299,1.0699999,81,3.250974416732788,0.0002846091229002923,0.21423999999999999,31.498576402664185,12222
300,1.2599998,81,1.7316910028457642,0.0006387095781974494,0.21412,31.09965419769287,12303
301,1.1999998,81,1.0197380781173706,0.0002446900471113622,0.214,33.16115975379944,12384
302,1.1899999,81,1.6076102256774902,0.0005931798368692398,0.21388000000000001,32.90462613105774,12465
303,1.1899999,81,0.6785871982574463,0.0004536338965408504,0.21376,31.515698671340942,12546
304,1.21,81,0.28574949502944946,0.00038347317604348063,0.21364,31.330793619155884,12627
305,1.13,81,0.19625699520111084,0.0003044916957151145,0.21352,31.4238498210907,12708
306,1.15,81,2.8102009296417236,0.00019899632025044411,0.2134,32.631446838378906,12789
307,1.12,81,0.9379408359527588,0.00029792622081004083,0.21328,33.06096124649048,12870
308,1.14,81,1.4839427471160889,0.00017620145808905363,0.21316000000000002,31.30355429649353,12951
309,1.0600001,81,1.8674046993255615,0.0002533927035983652,0.21304,31.30199694633484,13032
310,1.0600001,81,0.9628811478614807,0.00021658436162397265,0.21292,31.334596395492554,13113
311,1.17,81,0.9628655910491943,0.0003249705187045038,0.2128,32.48794651031494,13194
312,1.3299997,81,1.3384836912155151,0.0003583282232284546,0.21268,33.139530658721924,13275
313,1.2499999,81,0.9215587377548218,0.00043995302985422313,0.21256,31.09407877922058,13356
314,1.11,81,1.8673278093338013,0.00048263510689139366,0.21244000000000002,31.09198546409607,13437
315,1.0699999,81,0.5680524110794067,0.00037641925155185163,0.21232,31.004544973373413,13518
316,1.2299998,81,4.255869388580322,0.0006370148039422929,0.2122,33.14838719367981,13599
